02-28 11:19,40,1098,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,80,2316,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,120,3654,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,160,5112,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,200,6690,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,240,8388,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,280,10206,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,320,12144,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,360,14202,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,400,16380,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,440,18678,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,480,21096,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,520,23634,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,560,26292,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,600,29070,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,640,31968,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,680,34986,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,720,38124,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,760,41382,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,800,44760,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,840,48258,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,880,51876,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,920,55614,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,960,59472,counting,data/random_rand100_v1.txt,RANDOM,100
02-28 11:19,1000,63471,counting,data/random_rand100_v1.txt,RANDOM,100
