02-28 11:19,40,856,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,80,2016,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,120,3308,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,160,4745,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,200,6302,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,240,7979,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,280,9805,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,320,11751,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,360,13817,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,400,16003,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,440,18309,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,480,20735,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,520,23281,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,560,25947,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,600,28733,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,640,31639,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,680,34665,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,720,37811,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,760,41089,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,800,44487,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,840,48005,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,880,51643,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,920,55401,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,960,59279,counting,data/random_rand100_v0.txt,RANDOM,100
02-28 11:19,1000,63278,counting,data/random_rand100_v0.txt,RANDOM,100
